Date,equity_index_germany,equity_index_italy,equity_index_indonesia,equity_index_south_africa,equity_index_brazil,equity_index_canada,equity_index_mexico,equity_index_australia,equity_index_us,equity_index_argentina,equity_index_turkey,equity_index_china,equity_index_japan,equity_index_france,equity_index_russia,equity_index_uk,equity_index_south_korea,equity_index_india,equity_index_saudi_arabia,currency_saudi_arabia,currency_south_korea,currency_brazil,currency_russia,currency_japan,currency_uk,currency_canada,currency_south_africa,currency_eurozone,currency_australia,currency_mexico,currency_india,currency_china,currency_argentina,currency_indonesia,currency_turkey,commodity_natural_gas,commodity_lead,commodity_wti_crude_oil,commodity_zinc,commodity_gold,commodity_platinum,commodity_uls_diesel,commodity_silver,commodity_lean_hogs,commodity_soybean_meal,commodity_copper,commodity_unleaded_gas,commodity_orange_juice,commodity_live_cattle,commodity_kansas_wheat,commodity_soybean_oil,commodity_nickel,commodity_cotton,commodity_brent_crude,commodity_soybeans,commodity_aluminum,commodity_coffee,commodity_tin,commodity_gas_oil,commodity_wheat,commodity_sugar,commodity_corn,commodity_cocoa,commodity_feeder_cattle,government_bond_france,government_bond_mexico,government_bond_australia,government_bond_italy,government_bond_us,government_bond_canada,government_bond_china,government_bond_germany,government_bond_uk,government_bond_japan
2017-02-01,0.024973456053761937,0.0021077748747064646,0.01665025862627648,0.014386439765044138,0.014257506666349149,0.036356609426225206,-0.004556347771270913,0.028273053966664765,0.06452469949281797,0.005233501723130108,-0.003095173655874914,0.02010487994226899,0.0438274058126264,0.020505634313007476,0.02522993386884958,0.012989882633090024,0.02687687775823489,0.018398725387857764,,-0.0016253985229411807,0.011041922420046514,0.024588633917487463,0.015272263537693469,0.035843409044618746,-0.0769092233284478,0.02550986853055084,0.028087457244245308,-0.001494612440824719,0.01748426786268014,-0.04961994347630453,-0.0016418038251621884,-0.2868932193131975,-0.038114768841833846,0.013628879400293987,-0.06426756109643847,-0.002488107152974993,0.04751752661885727,0.005824436513151637,0.04299535982803426,0.016727656011107855,0.010012967714606937,0.015271131852550785,0.014527077963116837,-0.021405600715884095,0.013795193767314628,0.03841018463314128,0.006117984596988183,0.03694638757561444,-0.03030908768460218,-0.01899581958016845,0.005713270400492391,0.0072777568589797725,0.024786772651236914,0.009949737694947947,0.013038469494160163,0.03232015150262554,0.0059375486138944404,0.1220368576705196,0.01549548075438948,-0.015734277654642945,0.02644172072819856,-0.015341240947036797,-0.03919616222245906,-0.07389987893934634,-0.023983871531885147,-0.13048594148060164,0.017503718986046832,-0.03146944419171848,-1.1950464672442015e-05,0.013366680226678123,,-0.008816635507023888,-1.8530263039988377e-06,0.03232090388373273
2017-03-01,0.03517569960453043,0.011710206210268363,0.016295285052474844,0.016214327333038146,0.013784077327682625,0.03330039696092521,-0.0015878138676968852,0.03619511522696241,0.08001360109112989,0.004310883757475349,-0.002052686008738395,0.026462251798972398,0.0586588688775336,0.029345273176522295,0.018701071924011516,0.02232977220887792,0.031330796409373855,0.04325431157052032,,-0.00044236484513054784,0.029428213761180214,0.026718425679064982,0.017363676863708627,-0.000277760465205452,-0.0810671931601122,0.006501982047151071,0.03188478146852374,-0.014536510012494968,0.017650379277585768,-0.03518215901133967,0.03698349384459678,-0.24394971770545013,0.007255900871402132,0.0015644050579420076,-0.057517710703554784,0.00892431683199146,0.03377108959545381,0.010888487566976492,0.05167061555021092,0.0014918443323031867,0.008269673076410059,0.015986598018948136,0.01629176737980488,-2.298680549248498e-06,0.019212160286111255,0.03427297499842035,0.009620935079018606,0.04161044607465475,-6.189982682549608e-06,-0.016278969188888322,0.00879212231196641,0.014046970523645879,0.031415204749509734,0.011689343099592126,0.019080720235383136,0.034869303560573585,0.010783977829081044,0.0783114084719672,0.013793528398086282,-0.011648046834015421,0.01609900748161454,-0.0055464111391655534,-0.05031577924924566,-8.806287487699232e-06,-0.04082456208251419,-0.11700090605087367,0.017800741893984402,-0.043540868987289476,-8.796371925733826e-06,-0.0040447938858320775,,-0.02155158580106677,-1.021861648233907e-06,-0.004090160152826921
2017-04-01,0.0347499120588414,0.02047751260821828,0.02282005811597665,0.007434124270637699,0.01213326796675277,0.030141012885448994,-0.004077654774382275,0.03734615568806865,0.08837928508709887,0.014206181020961052,-0.011870105550260475,0.023386566318628503,0.056924386511453796,0.039727297686796406,0.01738134835464585,0.021710667185821313,0.03024093113511113,0.045999612593886005,,0.0024561337328904975,0.010725898181672766,0.021328655188133178,0.016367656047052568,0.006814915441853954,-0.11940092970881759,-0.012663190649489255,0.024055819405285225,-0.048997974069704485,-0.0014835228641337428,-0.036225583184237124,0.047428886653303116,-0.42909748200556774,-0.021016316037053683,-0.00517993121560732,-0.10009482103699764,0.014546903565971561,0.0640048552797897,0.005694554624919701,0.06806711993217475,0.0003840461820494216,-0.003978484678681437,0.01369848648801023,0.018557126372305437,-1.5219371365452075e-05,0.01410299259156055,0.03426814436385541,0.005088206376546391,0.017383982432993116,-0.0018283594339401448,-0.04623036071703127,-0.029727423667875532,0.013938835531674165,0.04956989034480142,0.008225698578409345,0.0035573399907452034,0.07540789191808203,-0.00012671344413324492,0.14749587432666833,0.011647803257412392,-0.030038074551084325,0.004104565085426748,-0.013132505534540756,-0.06945113144739519,-0.04444551051080735,-0.10757634446551385,-0.14505163310860467,-0.002377003949591856,-0.10900903691363886,-0.00010161595252582213,-0.028152544119655218,,-0.08197317305045679,-6.7120128909695955e-06,0.00229351512511035
2017-05-01,0.03305506029798112,0.016624946241493625,0.029782479531051335,0.007622766554790327,0.007136430427425991,0.010454602146923475,-0.0021251320131222026,0.02649635828044031,0.07681814522120685,0.011328301574921575,-0.006618996307204512,0.02264478093392743,0.038370281710211764,0.043264958473829676,0.009717598391614908,0.015900061427800382,0.02831327026707345,0.04267519936297684,,0.0017722347606974498,0.0006558330826210588,0.009954389433169822,0.009909927431694636,-0.02515387774939313,-0.09333316818945465,-0.03680618704860317,0.012751328659961755,-0.030938593348605787,-0.005225354525353977,-0.035070152632342436,0.060115002117257337,-0.3342181950094746,-0.03158260773520987,-0.007718712804602375,-0.08397230097684853,0.00680516263161231,0.03697818680340998,-0.0036809156847802294,0.049733429820534525,-0.00950622308005012,-0.013057670873736054,-0.0008334210373772612,-0.004717180147323292,-1.3584472143870225e-05,-0.0074238470180939395,0.018016129866398407,-0.009048139098253208,0.04987930944671725,0.13286089986802474,-0.039526580405452164,-0.020487707726067225,-0.001351723075768263,0.025592000720182067,-0.0014061978118448707,-0.013157640972598836,0.027271050578978117,0.00044385549858841805,0.09518910512407827,0.0012341423184664194,-0.028989662369521142,-0.003067324095007932,-0.03344580921799628,-0.081727513407021,0.11273713258299185,-0.059870088845184584,-0.14827483763292512,-0.00603042646422155,-0.0662508460177829,-4.7649399712076755e-05,-0.037504566580237216,,-0.046902887153639584,-3.492067067152267e-06,-0.025445993595694858
2017-06-01,0.050610548085152536,0.040279980832870904,0.0513266359690766,0.019087560007789096,0.011005813807481411,0.017145782208776546,0.010026020469101005,0.0249954514745047,0.09077106476438483,0.01933507721169299,0.004741827138329655,0.03367798777845158,0.05522399809515288,0.06547888868181609,0.010631705458369493,0.03282253272891719,0.045901292905649094,0.05056590459495401,,-1.127963545553388e-15,0.02898253499689081,0.015600395042726697,0.014865279256854769,-0.00024395249390300064,-0.1062761198803273,-0.014538052549906278,0.04070181780918696,0.006675753994122693,0.009485559580752225,-0.003582690538776174,0.09286525230546896,-0.21147027177785538,-0.05885844145882253,0.019096820730412044,-0.07267282181067014,0.0007138271671270249,0.03754174471416577,-0.007899879278439426,0.05637863350220683,0.013019883526791372,-0.004368980917632561,-0.005277630158502682,0.0068544711551329586,-1.0040622968509355e-06,-0.02709841844661212,0.03748847844709623,-0.00791245550864267,-0.008213867316818932,0.00017273687167535263,-0.030794937262805484,-0.015263817950225498,0.004076037977771236,0.02230053254614868,-0.0047358450230454725,-0.024062959035489925,0.053531774113095475,-0.0037113128704086232,0.11854077015587969,-0.004807394347618022,-0.023118367740046785,-0.013355191272411563,-0.032556311986733456,-0.059227200291826994,5.320563056387749e-06,-0.024889761981323897,-0.11578614133384933,0.009700761083938943,-0.026046540390748524,-6.251574369991539e-06,-0.018556918942495244,,-0.0013235610261115346,-8.892407208989831e-07,-0.004820269726233889
2017-07-01,0.07294325477537568,0.0738441786890748,0.04001608457126087,0.010143068608545563,0.00499895248319614,0.025022766227594914,0.018842629145813118,0.03302230580076333,0.10403627893865092,0.018381447485424834,0.007093694465939138,0.03861896383157674,0.08720279466982282,0.08964046455642317,0.007422866583352634,0.04613235049768263,0.051156056681961756,0.04778060913903619,,0.002623950169696573,0.0033380469640150027,-0.004138106461628598,0.00824642040043129,-0.04870764968806646,-0.022998851669146045,-0.0015685323245643024,0.03039735787134445,0.020202535406756955,0.012088735294594042,0.004172878126011118,0.11020809693078776,-0.13447487877084816,-0.05424268102439171,-0.009176761083463426,-0.0919901296905315,-0.021301359942006753,0.04838303842675457,-0.009990466437893083,0.059054609618257224,-0.029325990880441754,-0.013577886640527378,-0.007300551583444703,-0.01526097896574462,-2.6761239267813797e-06,-0.028821374403774858,0.04005198038579244,-0.0065554419999632185,-0.03652912067664208,2.3805351642357254e-05,0.006212718180802338,-0.0003713519682202232,-0.0019453987946882552,0.011397983748448758,-0.0068617101787127165,-0.03152623357636236,0.04095682949260954,-0.029249982872911667,0.09116939798530024,-0.005743027538845781,-0.0011538297369522424,-0.028772594920849524,-0.014622333029936617,-0.06775059607354683,1.1219187908339768e-05,-0.038030830251006044,-0.09998650195401933,0.009632907598107287,-0.018337433721675234,-0.0023321400095117225,-0.03073869568568086,,-0.0017084406993825752,-2.0016082137907252e-06,-0.05581785259272213
2017-08-01,0.05823571141396864,0.08060861579375361,0.024345563186050054,0.007044295755102839,0.004936184472909747,0.025686574909434164,0.02500382319214973,0.024729602439599287,0.09132324972439582,0.011578209434981494,0.016543044227880454,0.04173131141842237,0.059545494271566406,0.08422296032366189,0.00877557390423546,0.041724892290577804,0.04218322506271455,0.04865053543834462,,0.0005404129484492284,0.00039298894726843517,0.005317874784797318,0.009614120213709118,-0.04285059677979953,-0.0009479183104941046,0.02092971038577611,0.011879117630678204,0.039316391791698574,0.01862621475033006,0.024020816400500338,0.0994956001902683,-0.08131249969069414,-0.07550913189973867,-0.013404081976208291,-0.06944948346395502,-0.02657644243019879,0.04574752764233783,0.003455411932707764,0.0407814675121561,-0.02933641776880239,-0.02289514483732407,0.010214160373256592,-0.022130531564253944,3.475792823622023e-06,-0.012011884588545142,0.04747555742354359,0.013463093332397544,-0.03420791405958823,1.6539486309996364e-05,-0.007678919727477991,0.02473688088562317,-0.004424437869973045,-0.01223175869402505,0.004120053041035097,-0.005457389658677558,0.03648009443647813,-0.01671460635193263,0.08050240153384652,0.01126591512269534,-0.002826141285347969,-0.019885827204301147,-0.0016946811540149388,-0.05104885458440564,1.2096359762438235e-05,-0.019397198086763483,-0.1032796274141601,0.01591538211628317,-0.0022646465388189768,-0.00276564433340113,-0.01806133742196185,,0.02030730758301257,-1.4630578221394971e-06,-0.0486025105107925
2017-09-01,0.042432149082254365,0.06723345825473945,0.017767960857719856,0.015166905623852079,0.005588860618816144,0.020619078609980288,0.020721480573441916,0.023805371174953176,0.07791982659475062,0.018109979601276253,0.01626583280307995,0.03106342936706191,0.047094478104051776,0.07243130517364224,0.010408615959142343,0.02979835588898165,0.028729434564374746,0.03725589335986565,0.03346010657294461,-0.0004569740823689394,-0.0046070269840005375,0.002777484441269873,0.009825911563280932,-0.029153505369858477,-0.01352721174376562,0.019788592951875083,0.025236061795138768,0.03767737478705336,0.016672507399908266,0.018844641624349016,0.0918896850361364,0.06341782877536178,-0.05800040246152896,-0.003807452869916729,-0.0557246122707685,-0.01428343440432703,0.03355707481039445,-0.0019248599695645295,0.047162788402326454,-0.0005643715270282297,-0.005995032322102188,0.005951019851824072,-0.0075101949657020205,-2.1549898613339526e-06,-0.006464831741313149,0.061581326698093054,0.00849877945725507,-0.032639330035187764,1.4437167546481869e-05,-0.013811952938304879,0.0060033698734467495,0.012204665076851716,0.012912545988825543,0.0006221123148775701,-0.00468359443350447,0.05835774984724594,-0.02083237644308173,0.04360163288712691,0.00589157359796456,-0.0070863650282572905,-0.02106540280254247,0.0021465647170473313,-0.0514671313975059,9.724983523949324e-06,-0.001415914179526168,-0.09840771602628402,0.013842285208921888,0.004252314176125668,-3.600383232414906e-05,-0.006101917609848693,,0.039787192483012865,-1.7016524462448326e-06,-0.028465349143098926
2017-10-01,0.044553693326245696,0.05237161291969362,0.008123650903666225,0.004503423109520935,0.006064170657797987,0.021446325867885124,0.01633643453020607,0.018302616080952364,0.06803715111020535,0.012572408567410829,0.007860323988066152,0.024573659386128134,0.03770319975802389,0.057248527772162446,0.00906978653165117,0.030838158549422102,0.02558617743405262,0.023392432411320798,0.03565625768559127,0.007854893063548014,-0.014164471082492795,0.0031897995057405424,0.005744962652347318,-0.05147956653013602,0.020219910586684302,0.01721794234996217,0.0019630262166099514,0.025348677675347684,0.006324155998736968,0.018260817006098128,0.03201479274449438,0.009712839925568924,-0.038196099015249604,-0.019352058102461454,-0.05157171931822303,-0.009940975819059901,0.02111511472909646,-0.00100455190392878,0.03547960913199649,-0.01150446489153173,-0.010368956254283844,0.0044362230278565,-0.01535204897887865,1.366947784433312e-05,0.0001625957026539676,0.034034788755288106,0.0009555575108151459,-0.023513948799385485,0.1366733272500487,-0.01829592175205972,-0.009457286282767083,-0.0014044169447314518,0.0012872868041749813,0.0010202522272281108,-0.0030586084120924396,0.04546918603290273,-0.019012043390431135,0.030492579603676344,0.006207332098801181,-0.007708813685313402,-0.02571413149316763,-0.01657604020279785,-0.03142941279606035,0.13758659577596674,0.010371845710779856,-0.0847937335519097,0.003953628961426025,-0.004200409783326871,-1.7349920947219892e-05,-0.014427985932431622,,0.01785598910531463,-8.434736535339149e-07,-0.05582955838675535
2017-11-01,0.04237216272302687,0.042747144965148656,0.006996448617698216,0.0059249515905885775,0.0017051488645485073,0.01867599403648794,0.0020052813108518983,0.020188603989660804,0.06149290161752653,0.012817279811441885,0.007506732529850468,0.02524115516116312,0.03732385603162115,0.0469629621366748,0.00639571479342699,0.03741893871070568,0.02875912308273289,0.03195622302443598,0.014150849579756403,0.00017450265828067605,0.006192967951020106,-0.0019717136430814097,0.004474723902237921,-0.032895327740487285,0.043371672006912124,0.010773177891750514,-0.006246623843547678,0.024209481494844313,0.001416334003266207,-0.0035099709442687798,0.04142925235509643,0.06024965193261301,-0.03777375415104259,-0.0192770483192867,-0.05071718952695665,-0.011848693083463768,0.01683361402782259,0.0014761976643932963,0.0306514102418551,-0.0029979607719854157,-0.00469283198070631,0.0066341200390216595,-0.006647752526344234,1.8305100986012228e-05,-0.005619260397151551,0.034633634373021964,0.006449199926931616,-0.019385442569832437,0.14662260254058415,-0.021700486707657517,-0.006918898426022261,0.00750046345627811,-0.00037334044457397025,0.0042959391832846595,-0.007686047339765853,0.03779830166999124,-0.020945007507825786,-0.019412200722534963,0.006490074075911771,-0.014862331263580893,-0.01789174470457376,-0.037376634379196375,-0.02354489889190867,0.13141203266765286,0.030834166549455307,-0.09055955923443444,0.0008277709761495775,0.028732112197776518,-1.5245358925546943e-05,-0.0045436366850637394,,0.04501074780726191,4.174818249174137e-06,-0.0348830192358683
2017-12-01,0.04469652569293256,0.04541973193856228,0.0244148448834632,0.016025370510244576,0.0036156612567612803,0.016527624937913023,0.014384481387174358,0.022271302546018387,0.06364255513576099,0.015169166748375042,0.011812613903947505,0.027260499271359116,0.05259791359011604,0.048913869466683406,0.006431928309930618,0.037769750759438434,0.03016416661780405,0.04533405169329953,0.004354309239078352,0.001523872050712948,0.023621994519712877,0.003186748890055323,0.005699466676492766,0.008393439729061671,0.044100735081254255,0.01170208060379902,0.003911735996676972,0.05124773620032256,0.005998373443909341,0.02689688423705785,0.08605421004559434,0.1222981266740088,-0.023647551505523785,0.001146926962041708,-0.03426898680967334,-0.014064046152822132,0.004084269884222503,0.0019635766804242043,0.01700562256502545,0.022831034673487315,0.0022339862640666564,0.006106680378048313,-0.0013478078064415836,2.7859425955492397e-05,-0.0024599222295027933,0.013481770015719942,0.005256018348824739,-0.01964672953006547,0.07886739596408572,-0.016456686288153388,-0.019349312963412052,-0.0012770454988838612,0.0035249414138399395,0.004575883598705114,-0.010359800163230059,0.027039667344442367,-0.01588473276459663,-0.02195847597541608,0.007137726670331058,-0.009528431298895875,-0.014648519545218687,-0.030194755293176802,-0.01595529308080536,0.08854188399066658,0.07751213770897965,-0.006461162508219952,0.006533584430940384,0.07424675193705561,-7.718365815098148e-06,0.008276105896163332,,0.09361217002446097,1.0598964611551635e-05,0.009220562642668323
2018-01-01,0.03697648867392663,0.030524536281849524,0.02343958386254572,0.0157915052760893,0.0038146573139654755,0.01801454939979481,0.012556692718267896,0.022800065987335583,0.050175025337387824,0.018914800846694158,0.015366350006925284,0.02036344249623444,0.04542525392005596,0.04252309280046308,0.002889455014265113,0.03396985549788796,0.026201723468826963,0.04625848349677794,0.004415265008867742,0.0030952177771684936,0.03335264813276327,-0.0012965530001736126,0.00442068843792253,0.015096278319970085,0.03577784644228531,0.016493129496283634,0.012021688536004455,0.05115222353655567,0.018756095533152457,0.011961793417750242,0.08436843392560203,0.13391284435108827,-0.03566016406787142,-0.0028423538801064063,-0.018248421373453727,-0.02836748923904502,0.025434190015382423,0.0015521343870642463,0.023644808256574758,0.028567901246452834,0.0017040797425218015,0.00597402912522616,0.004513412366299433,2.0801774231154086e-06,-0.0037421351209051216,0.02628270452571671,0.0015616771182443057,-0.019848104927774064,0.04800536409277567,-0.014600463625715014,-0.010859802477786167,0.01001265158802134,0.014248165583673133,0.004329876825214458,-0.008405317962243173,0.06346952395601176,-0.01286924610771565,-0.010481985883499986,0.0069316687797852826,-0.009190299497913237,-0.01626789861804735,-0.026558105479669865,-0.009128141934957522,0.05110990915322222,0.0719989774067729,0.028560559152448917,0.02001766636524809,0.052419146237907804,-9.460570261765418e-07,0.018434552387528197,,0.07475989936312163,0.07525836904508709,0.015651192053619232
2018-02-01,0.03337006196634113,0.03338598782611342,0.02486306008917519,0.01388197308697731,0.004462287332300824,0.014198528721677189,0.016303282342270315,0.019275611848845155,0.04641784767164679,0.012128123621652578,0.01454497536801038,0.018129280634670786,0.03979973238110507,0.036863312419458644,0.008306469001101194,0.03241119633359981,0.02296581070074683,0.035943370061321776,0.00984954392343814,0.00099133273807118,0.020824291991243575,-0.0008420236694283396,0.0057244169638235734,0.012407762663833652,0.04321575152488478,0.016376836699709085,0.013722582377608124,0.06288694492666544,0.013648323203103151,0.023825418635970465,0.07386491793505537,0.13106461821513393,-0.04327494457500503,-0.0005664876691328972,0.0012087825020265456,-0.016172295098237446,0.009965115785264553,0.004778822482444748,0.018643275547534522,0.018281850724532644,0.00012595445032808326,0.008742674746631138,-0.0019451720314590459,1.2322632417978164e-07,-0.003184170613057285,0.014720648615245396,0.008148897792207559,-0.00473940654456994,0.05539840684483753,-0.010708084297699831,-0.008141270716703033,0.012640206506738725,0.00488010721587359,0.00663293623643612,-0.00689222497679814,0.03556373858483847,-0.019379463072195166,0.047782838496197695,0.008385991531851919,-0.008563447125825772,-0.021568050564890227,-0.025875016953999005,-0.005433754955181814,0.06614145086156402,0.08373344248194323,0.023594000395294027,0.014862555461810019,0.07537117646566555,-4.296347126705011e-06,0.0065608745789649744,,0.08795754754916929,0.07995525698296417,0.012891533006308289
2018-03-01,0.030009987693069506,0.04319106661535874,0.023828315291421036,0.016333942575623237,0.0042054082075320895,0.010070112430508855,0.0095600635866129,0.015435408934111935,0.05005742185876174,0.01373185227987992,0.014009557488656007,0.02259644043315443,0.04652825695956154,0.04757207792817856,0.018307066968334798,0.0251317704704461,0.023880619414013114,0.02791672495960935,0.012147493771964923,2.5748426115647216e-15,0.013422116750182643,-0.0036540280618329486,0.004142406674093787,0.026568149759393183,0.04967981022292645,0.012784195327938555,0.014366212641011072,0.0797823207156466,0.0036882181600674676,0.017756329039829405,0.03164157541092314,0.17683904486805277,-0.06635563950811835,-0.016896160006531716,-0.012532227885159244,-0.020569005736975822,0.012408782818175285,0.003917830846695523,0.021632682595727214,0.010196282720454882,-0.002861953364245901,0.007537680686270472,-0.010146858689191483,-8.007278384083548e-06,0.012122188732162576,0.01743717903019639,0.0066166067878868935,-0.0047922455808699005,0.04227736899531331,-0.008206819284633642,-0.016621714999297564,0.010989788621625729,0.015342471259874708,0.005956574702300998,-0.002887186658682331,0.01780646787210065,-0.021147585843804096,0.06651944101680626,0.009867879963193792,-0.006439564740949729,-0.022237097884497382,-0.030065554727064483,0.017413952694006238,0.07300313306660047,0.11018189356890956,0.012972326666703888,0.004167462383390837,0.09595524907955318,-7.898084339072353e-05,-0.0034603431685637947,,0.09057915190320921,0.05184834600074362,0.02634550572045914
2018-04-01,0.021120123018615395,0.035196426971423216,0.010204295949405104,0.013205750373781716,0.005795986802386981,0.008147542337721187,0.0011458587788485263,0.0043886375619718405,0.04658464128345601,0.007910295996264496,0.01007586680600964,0.021368356467608946,0.045653258864264024,0.043527224494768806,0.015601101883703623,0.02450644784802028,0.023896772139185098,0.015860995169513774,0.02712217304320816,0.0003272837835107953,0.01742918767598573,-0.006257564085382364,-0.0023497238129297523,0.024152493886390833,0.06425065657888525,0.012509450397013577,0.019339261697731095,0.1019111413694806,0.0022888150662474386,0.008620696870910268,-0.00785216383263214,0.17384475131039537,-0.07150185201381483,-0.018791200856925427,-0.02813145144205198,-0.03139368171476208,0.0025482420609883706,0.011203906465471715,0.020036058643915576,0.014157190910817246,-0.0018810878414692775,0.017170601083387374,-0.010792515086920786,-3.143584210082516e-06,0.023080844668568416,0.01700334136855835,0.014786609332597447,-0.004505743350748453,-0.0468404161722017,-0.009638230580340142,-0.007329336079752792,0.017214732622914966,0.012118097136034452,0.01483110449018121,0.010109944041254036,5.621716543012369e-05,-0.02535845094779983,0.04458273587811611,0.020228965793730142,-0.011977080263008857,-0.025190785012966115,-0.02286868341088591,0.028606089650124025,0.012266434722341455,0.11882135922669783,0.0012024145801893058,0.001647928534520978,0.12009265833278082,-6.925601376713098e-05,0.00035156816764887977,0.10862355449570926,0.1619120310056285,0.08688143524265504,0.024939620972415543
2018-05-01,0.018767390557955576,0.03796194679395771,4.2956880792620615e-05,0.009042557779789512,0.0046392469929094566,0.01740147496986467,0.002325779218533981,0.00871650035861268,0.04356701708857441,0.003962590330178251,-0.0021855538239399556,0.022727849260287765,0.04517103403950035,0.04280848171392128,0.011124945246332346,0.03336651390896718,0.024669083206266547,0.017056360648799892,0.05116755411867484,-0.00026322653530653546,0.022495610252486403,-0.010471093348302589,-0.014105664729586189,0.009447069743203416,0.03638606131480049,0.0266403981075752,0.010086601950422488,0.0771901373839064,0.0017664755815913866,0.001508480354994381,-0.05003445854184546,0.16144409737077856,-0.06054937674802468,-0.026591279914849605,-0.037393107647686864,-0.035890612366657776,0.005015844498083731,0.019429877955555255,0.023148276257623713,0.008087346224863212,-0.003460217157286706,0.03063880670219386,-0.004989374706013505,-1.077096266320318e-05,0.02082672963228536,0.021707003633599804,0.03542833855332425,-2.2987351260165613e-05,-0.0887394168402121,0.0018522330164848742,-0.019834472558466227,0.027124291804522572,0.022912741746466708,0.026307047668388144,0.008610218339184338,0.03850320013083545,-0.017686682340148235,0.044306747295990344,0.03234825403046702,-0.0011660836360603026,-0.03255940739439989,-0.011249348932106395,0.0719550291601706,-0.01609822578632765,0.09864733868811004,-0.007230556348686693,0.002440116955478498,0.09080606424954045,-7.126895615019604e-05,0.0015008311566273573,0.1582146763245308,0.11459416907757768,0.014541327439303378,0.008077251032897076
2018-06-01,0.00812933222004228,0.014330887751483543,-0.0038802504905130868,0.004655934654671868,0.0018821657580110195,0.029610528582480422,-0.014038563228040542,0.021959618922799875,0.058037575595500615,-0.005531098257724598,-0.010427601503978227,0.02455460501199423,0.03978158312643035,0.026685532733776697,0.025439024926774932,0.024824350426045402,0.012865753458712043,0.010634912843431175,0.07508263292391688,-0.0002984080852141146,0.01686396974536622,-0.018523902895606296,-0.017163159820102435,0.01123013669577895,0.022193015875367806,0.02269154339679611,0.005299562018245269,0.03566285127751363,0.007586448550196069,-0.020501243509552028,-0.07068254436722747,0.13138833053196372,-0.07518603227431937,-0.031136461306719775,-0.07150588288574501,-0.029981292112490475,0.03687853976628894,0.02742343348222596,0.028742436823245152,0.0039126937365603215,-0.003668834295734109,0.04235398183028468,-0.0061681830144169,-1.0778474635476823e-05,0.0244866931019552,0.02854271046923614,0.04183737365145498,0.024710862499716522,-0.12701293781553516,0.004645438313159689,-0.010133219800983279,0.049996711630396554,0.06295573341017728,0.041195668262810514,0.011791068737905171,0.05808059720586346,-0.01723228663917669,0.021959642453038993,0.048135089203557774,0.0030856741756893594,-0.024066848171936158,-0.02282408178863792,0.02785375299985032,-0.011110422844602586,0.06409466805271494,-0.058216319529224646,0.006392096781380877,-0.008759781936740856,-4.155160620859091e-05,-0.016611884134279907,0.1898012887386861,0.06929837573904336,-0.006505869032838451,0.012248507850648073
2018-07-01,0.006647020815360331,0.014013066271053537,-0.016909528751566327,0.004765969486900531,-1.2554988648961082e-05,0.02704673827864515,-0.012466500754679385,0.022873958515463966,0.07086784537770746,-0.01229190498679575,-0.016770224601577333,0.020243803392584137,0.034676664988369216,0.033161063782817524,0.03820374870282594,0.03301366930608093,0.0049544363973984965,0.012164289921135652,0.05618701506008347,-0.0011901262817176413,0.013274100553971973,-0.024442193567572178,-0.014124967347492053,0.01087297317284006,0.011829232095559358,-0.008359138198459416,-0.008778948008040736,0.024313747105984867,-0.01806342772739798,-0.034705670468822614,-0.11007459199770595,0.05431884889293007,-0.10413402245642173,-0.06066537607975419,-0.0894137430878876,-0.03396108113049532,0.01542018199938273,0.047637596011839915,0.010053495211541221,0.0006235699857281631,-0.0074365994092199916,0.05639419502441182,-0.004180989204245675,-1.7503637271971272e-05,0.0036762951977895755,0.015343603798512663,0.06015721878788525,0.02665241916266744,-0.08802869732453839,-0.03425438524249861,-0.05013595687924833,0.057630718789459315,0.07072452465940043,0.04891928049532176,-0.024021924672434723,0.04195785487176573,-0.02627007919419922,0.010669297488150301,0.05752076594822163,-0.032916733413191165,-0.024883148315237878,-0.0806153375719653,0.05100164781372384,0.012357701735550003,0.0739788974459666,-0.14640664490719826,-0.019056497378984082,-0.02757168123008211,-7.100669083745926e-05,-0.035320494370472355,0.09806625221140329,0.06131358225349342,-0.008531283797209105,0.014246601429585363
